X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSTitle,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,CHArea,Ward,BIA,PIN_1
-79.62672448,43.60268587,91,3057,5th Avenue Fashion with Passion,1 to 4,448120,Retail,Women's Clothing Stores,289-644-5451, , , , ,377,Burnhamthorpe Rd E,L5A 3Y1, ,30,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,92,3065,Shakeel Siddiqui Dentistry Professional Corp.,5 to 9,621210,Health Care,Offices of Dentists,905-270-1500,905-270-1512, ,mississaugadentistry103@gmail.com, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,103,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,93,3068,Hair Couture II - unisex,5 to 9,812115,Other Services,Beauty Salons,905-272-5610, , ,sandyignoto@gmail.com, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,13,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,94,3069,StarKids,1 to 4,448130,Retail,Children's and Infants' Clothing Stores,905-270-4571, , , , ,377,Burnhamthorpe Rd E,L5A 3Y1, ,35,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,95,3073,Untouchables Sport Cards & Gaming,5 to 9,453220,Retail,Gift  Novelty and Souvenir Stores,905-275-0708, , ,support@untouchables.ca,www.untouchables.ca,377,Burnhamthorpe Rd E,L5A 3Y1, , ,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,96,3074,Pro-Care Immigration,N/A,541190,Professional,Other Legal Services,905-565-1908, , ,admin@procareimmigration.com,www.procareimmigration.ca,377,Burnhamthorpe Rd E,L5A 3Y1, ,111,2019/09/19 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,97,3079,Dr. Ping Tong-Dentist,5 to 9,621210,Health Care,Offices of Dentists,905-279-6775,905-279-6775, ,pingtongca@gmail.com, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,106,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,98,3081,VIP Optical,1 to 4,446130,Retail,Optical Goods Stores,905-848-2277,905-848-2278, ,vipoptical07@hotmail.com,www.vipoptical.ca,377,Burnhamthorpe Rd E,L5A 3Y1, ,5,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,99,3083,Touchtone Electronics & Services,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,905-277-5552, , ,touchtone.electronics@gmail.com, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,33,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,100,3095,Taxwide Inc.,5 to 9,541213,Professional,Tax Preparation Services,905-949-2222, ,1-866-829-9433,info@taxwide.com,www.taxwide.com,377,Burnhamthorpe Rd E,L5A 3Y1, ,9,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,101,3096,Monisha Fashion,1 to 4,452999,Retail,All Other Miscellaneous General Merchandise Stores,905-361-0773, , , , ,377,Burnhamthorpe Rd E,L5A 3Y1, ,31,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,102,3097,McDonald's (Nadeau Foods Inc.),50 to 99,722512,Accommodation,Limited-service eating places,905-270-9614,905-270-1116, ,4954@post.mcdonalds.ca, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,17,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,103,3098,Connect Hearing,1 to 4,446199,Retail,All Other Health and Personal Care Stores,905-279-8128,905-279-5046,1-800-563-4327,Shelby.reynolds@connecthearing.ca,www.connecthearing.ca,377,Burnhamthorpe Rd E,L5A 3Y1, ,27,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,104,3099,Baskin Robbins,5 to 9,445299,Retail,All Other Specialty Food Stores,905-276-6986, , , ,www.baskinrobbins.ca,377,Burnhamthorpe Rd E,L5A 3Y1, ,6,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,105,3104,Great Wok of China  The,5 to 9,722511,Accommodation,Full-service restaurants,905-276-7665, , , ,www.thegreatwokofchina.com,377,Burnhamthorpe Rd E,L5A 3Y1, ,3,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,106,3105,J. Chua Dentistry Professional Corp.,1 to 4,621210,Health Care,Offices of Dentists,905-281-1017, , , , ,377,Burnhamthorpe Rd E,L5A 3Y1, ,101,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,107,3106,Dr. G. Preiss-Dentist,5 to 9,621210,Health Care,Offices of Dentists,905-276-6989, , ,Preissg@gmail.com, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,104,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.62672448,43.60268587,108,3109,Meleca Jewellery Inc.,5 to 9,448310,Retail,Jewellery Stores,905-273-7550,905-273-9110, ,hmeleca@hotmail.com, ,377,Burnhamthorpe Rd E,L5A 3Y1, ,37,2022/05/16 00:00:00+00,Rathwood NHD,4, ,3531900
-79.61769646,43.60797263,109,3118,Barbershop,5 to 9,812114,Other Services,Barber Shops,905-273-6777, , , , ,708,Burnhamthorpe Rd E,L4Y 2X3, , ,2022/05/17 00:00:00+00,Applewood NHD,3, ,3296900
-79.61769646,43.60797263,110,3121,Alpha Hearing & Speech Rehab,1 to 4,621340,Health Care,Offices of Physical  Occupational  and Speech Therapists and Audiologists,905-270-1000, , ,info@alphahearingspeech.com,www.alphaheaingspeech.com,702,Burnhamthorpe Rd E,L4Y 2X3, ,3,2018/09/30 00:00:00+00,Applewood NHD,3, ,3296900
-79.61769646,43.60797263,111,3125,Lucky Tracy Nails Spa,1 to 4,812115,Other Services,Beauty Salons,905-897-0070, , , , ,706,Burnhamthorpe Rd E,L4Y 2X3, , ,2022/05/17 00:00:00+00,Applewood NHD,3, ,3296900
-79.61769646,43.60797263,112,3126,Capture the Star,1 to 4,611710,Educational,Educational Support Services,647-892-6299, , ,mazane.ricketts@capturethestar.ca,www.capturethestar.ca,702,Burnhamthorpe Rd E,L4Y 2X3, ,4,2022/05/17 00:00:00+00,Applewood NHD,3, ,3296900
-79.61201175,43.61325704,113,3129,Blue Ribbon Automobile Centre,1 to 4,811111,Other Services,General Automotive Repair,905-281-8089,905-281-8029, ,blueribbonauto@gmail.com, ,960,Burnhamthorpe Rd E,L4Y 2X4, , ,2022/05/17 00:00:00+00,Applewood NHD,3, ,3297300
-79.61108473,43.61411304,114,3133,Cut And Trim Beauty Salon,1 to 4,812115,Other Services,Beauty Salons,905-848-4114, , ,info@cauandtrimbeautysalon.com,www.cutandtrimbeautysalon.com,990,Burnhamthorpe Rd E,L4Y 2X6, , ,2017/11/08 00:00:00+00,Applewood NHD,3, ,2384000
-79.61104136,43.61415095,115,3135,Janev  Dr. V. - Family Dentist,10 to 19,621210,Health Care,Offices of Dentists,905-848-3434,905-848-1480, ,Admin@dentalpro.ca, ,996,Burnhamthorpe Rd E,L4Y 2X6, , ,2018/12/30 00:00:00+00,Applewood NHD,3, ,2384100
-79.61087257,43.61430546,116,3136,Vaporium,5 to 9,453999,Retail,All Other Miscellaneous Store Retailers (except Beer and Wine-Making Supplies Stores),289-232-8273, , , , ,1012,Burnhamthorpe Rd E,L4Y 2X6, , ,2022/05/17 00:00:00+00,Applewood NHD,3, ,2384500
-79.65836332,43.57207699,117,3137,Yuan Ming Supermarket,20 to 49,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-949-1921,905-949-1487, ,yuanming2416@yahoo.com,www.yuanming.ca,1000,Burnhamthorpe Rd W,L5C 2S4, , ,2022/05/26 00:00:00+00,Mavis-Erindale EA,6, ,6071700
-79.65970415,43.57129812,118,3138,Lyons Auto Body Ltd.,20 to 49,811121,Other Services,Automotive Body  Paint and Interior Repair and Maintenance,905-277-1456,905-270-4692, ,admin@lyonsautobody.com,www.lyonsautobody.com,1020,Burnhamthorpe Rd W,L5C 2S4, , ,2021/07/07 00:00:00+00,Mavis-Erindale EA,6, ,6071400
-79.66202201,43.56904122,119,3140,Coin & Currency Exchange  The,1 to 4,522390,Finance,Other Activities Related to Credit Intermediation,905-949-2646, , ,Thecoinandcurrencyexchange@gmail.com,www.canadacurrancycentre.com,1100,Burnhamthorpe Rd W,L5C 4G4, ,14,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.71066984,43.65042027,120,3141,Spinal Touch Wellness Centre,5 to 9,621310,Health Care,Offices of Chiropractors,905-670-3252,905-670-6320, ,Spinaltouchwc@gmail.com,www.spinaltouch.ca,30,Topflight Dr,L5S 0A8, ,3,2022/08/26 00:00:00+00,Gateway CC,5, ,31757100
-79.66202201,43.56904122,121,3144,Legendary Kitchen and Bathrooms,1 to 4,236110,Construction,Residential Building Construction,647-522-9846, , , ,www.legendarykitchen.wix.com,1100,Burnhamthorpe Rd W,L5C 4G4, ,31,2022/06/22 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,122,3146,New World Insurance,1 to 4,524210,Finance,Insurance Agencies and Brokerages,905-890-3833,905-890-6012, ,enquiry@neworldinsure.com,www.neworldinsure.com,1100,Burnhamthorpe Rd W,L5C 4G4, ,300,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,123,3148,Subway,5 to 9,722512,Accommodation,Limited-service eating places,905-897-0648,905-897-0648,1-800-888-4848,subway4527@rogers.com,www.subway.com,1100,Burnhamthorpe Rd W,L5C 4G4, ,11B,2019/12/12 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,124,3154,A A A Convenience Plus,1 to 4,445120,Retail,Convenience Stores,905-272-9779,905-272-9779, ,cbonne38@gmail.com, ,1100,Burnhamthorpe Rd W,L5C 4G4, ,20,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,125,3160,HomeLife Landmark Realty Inc Brokerage,100 to 299,531210,Real Estate,Offices of Real Estate Agents & Brokers,905-615-1600, , ,admin@homelifelandmark.com,www.homelifelandmark.com,1140,Burnhamthorpe Rd W,L5C 4E9, ,300,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,126,3163,U P S Store  The,1 to 4,492110,Transportation,Couriers,905-275-8877,905-275-3044, ,store422@theupsstore.ca,www.theupsstore.ca/422,1140,Burnhamthorpe Rd W,L5C 4E9, ,137,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,127,3164,Re/Max Performance Realty Inc.  Brokerage,100 to 299,531210,Real Estate,Offices of Real Estate Agents & Brokers,905-270-2000,905-270-0047, ,burnhamthorpe@remaxrealestatecentre.ca,www.remaxrealestatecentre.ca,1140,Burnhamthorpe Rd W,L5C 4E9, ,141,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,128,3173,European Massage Centre Inc.,10 to 19,812190,Other Services,Other Personal Care Services,905-270-5553,905-270-3269, ,europhysio2012@gmail.com,www.medmassage.com,1140,Burnhamthorpe Rd W,L5C 4E9, ,123&124,2019/12/12 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,129,3183,CHU CPA Professional Corp.,1 to 4,541212,Professional,Offices of  Accountants,905-279-4764,905-272-2647, ,stephen@chucpa.com,www.chucpa.com,1140,Burnhamthorpe Rd W,L5C 4E9, ,120,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,130,3189,Mosto Vinho Wine Making,1 to 4,312130,Manufacturing,Wineries,905-270-5476,905-270-8570, ,michael.neves@mostovinho.com,www.mostovinho.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,11-Oct,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,131,3191,Designer's Carpet & Hardwood Flooring Ltd.,1 to 4,442210,Retail,Floor Covering Stores,905-290-1515, , ,info@designerscarpet.com,www.designerscarpetone.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,17,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,132,3193,Bank of China (Canada),5 to 9,522111,Finance,Personal and Commercial Banking Industry,905-275-8118,905-275-9955, ,Tms@bankofchina.ca,www.bankofchina.ca,1170,Burnhamthorpe Rd W,L5C 4E6, ,33,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,133,3201,Vee Beauty Spa,5 to 9,812115,Other Services,Beauty Salons,647-556-3425, , ,veebeautyspa@gmail.com,www.veebeautyspa.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,26,2022/05/24 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,134,3202,Tim Hortons,50 to 99,722512,Accommodation,Limited-service eating places,905-897-7677,905-822-2673, , , ,1170,Burnhamthorpe Rd W,L5C 4E6, ,21,2017/05/10 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,135,3203,Best in Class Education Centre,10 to 19,611690,Educational,All Other Schools and Instruction,905-272-8708, , , , ,1170,Burnhamthorpe Rd W,L5C 4E6, ,4,2019/12/12 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,136,3205,Wellness Healthcare Pharmacy,1 to 4,446110,Retail,Pharmacies and Drug Stores,905-270-2870,905-897-6839, ,wellnesspharmacy@rogers.com, ,1170,Burnhamthorpe Rd W,L5C 4E6, ,8,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,137,3207,Hot Yoga & Pilates,10 to 19,713940,Arts,Fitness and Recreational Sports Centres,289-521-1468, , ,info@hotyogaandpilates.com,www.hotyogandpilates.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,28,2019/12/12 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,138,3208,Fine Arts Academy,20 to 49,611610,Educational,Fine Arts Schools,905-276-0251, , ,info@mississaugafineartsacademy.com,www.mississaugafineartsacademy.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,27,2022/05/24 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,139,3209,BioPed Foot Care Centre,5 to 9,621390,Health Care,Offices of All Other Health Practitioners,905-896-4825,905-896-9188, ,mississauga@bioped.com,www.bioped.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,16,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,140,3212,Burnhamthorpe Medical Centre Inc.,1 to 4,621110,Health Care,Offices of Physicians,905-281-9337,905-281-9849, , , ,1170,Burnhamthorpe Rd W,L5C 4E6, ,9,2018/12/29 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.66202201,43.56904122,141,3213,Cyclepath,10 to 19,451113,Retail,Cycling equipment and supplies specialty stores,905-848-4481, , ,cyclepathmississauga@rogers.com,www.cyclepathmississauga.com,1170,Burnhamthorpe Rd W,L5C 4E6, ,20,2022/05/25 00:00:00+00,Mavis-Erindale EA,6, ,5474900
-79.68226278,43.54649982,142,3214,Petro Canada,5 to 9,447110,Retail,Gasoline Stations with Convenience Stores,905-820-7096, , , ,www.petro-canada.ca,2100,Burnhamthorpe Rd W,L5L 3N1, , ,2022/05/25 00:00:00+00,Erin Mills NHD,8, ,11844400
-79.64265788,43.59274869,143,3223,La Vie En Rose,10 to 19,448120,Retail,Women's Clothing Stores,905-273-4590, , ,Info@lavieenrose.com,www.lavieenrose.com,100,City Centre Dr,L5B 2C9, ,O8,2022/08/03 00:00:00+00,DT Core,4, ,6068300
-79.68292174,43.54413777,144,3225,Dollarama,10 to 19,452999,Retail,All Other Miscellaneous General Merchandise Stores,905-412-3001, , , ,www.dollarama.com,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H10  H11,2019/09/19 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,145,3226,No Frills-Malloch's,100 to 299,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-820-9844,905-820-7083, , , ,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,17,2018/12/30 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,146,3238,South Common Medical Centre,10 to 19,621110,Health Care,Offices of Physicians,905-820-3209,905-820-2576, , , ,2110,Burnhamthorpe Rd W,L5L 5Z5, ,3,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,147,3240,Top Stitch,1 to 4,811490,Other Services,Other Personal and Household Goods Repair and Maintenance,905-607-4102, , , , ,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H40,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,148,3242,Asian Gourmet,1 to 4,722512,Accommodation,Limited-service eating places,905-607-3799, , , , ,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H12,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,149,3243,The Wine Shop,10 to 19,445310,Retail,Beer  Wine and Liquor Stores,905-820-9958, , , ,www.thewineshops.com,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H1A,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,150,3249,GoodLife Fitness Club,20 to 49,713940,Arts,Fitness and Recreational Sports Centres,905-820-7510,905-820-5396, ,southcommon@goodlifefitness.com,www.goodlifefitness.com,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,4,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,151,3253,Wal-Mart,100 to 299,452110,Retail,Department Stores,905-608-0922,905-828-5943, ,m0o00vp.s03654.ca@wal-mart.com,www.walmart.ca,2160,Burnhamthorpe Rd W,L5L 5Z5, ,5,2018/12/30 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,152,3254,Bank of Montreal,10 to 19,522111,Finance,Personal and Commercial Banking Industry,905-820-7714,905-820-3622, ,karen.rampone@bmo.com,www.bmo.com,2146,Burnhamthorpe Rd W,L5L 5Z5,Bldg M, ,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,153,3257,Shoppers Drug Mart,20 to 49,446110,Retail,Pharmacies and Drug Stores,905-820-7660,905-820-9189, ,Asdm771@shoppersdrugmart.ca,www.shoppersdrugmart.ca,2126,Burnhamthorpe Rd W,L5L 5Z5,Bldg D, ,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,154,3259,Eternity Fine Jewellery,1 to 4,448310,Retail,Jewellery Stores,905-607-1100, , ,Eternityfinejewellery@gmail.com, ,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H37,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,155,3273,Top Nails Salon,1 to 4,812115,Other Services,Beauty Salons,905-608-8752, , , , ,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H28,2022/06/07 00:00:00+00,South Common CN,8, ,11843800
-79.68292174,43.54413777,156,3275,S & H Health Foods,1 to 4,446191,Retail,Food (Health) Supplement Stores,905-607-9401, , , ,www.sandhhealth.com,2150,Burnhamthorpe Rd W,L5L 3A2,Bldg K,H38,2018/09/30 00:00:00+00,South Common CN,8, ,11843800
-79.6887631,43.5428753,157,3279,St. Ignatius Loyola Roman Catholic Church,5 to 9,813110,Other Services,Religious Organizations,905-820-1444,905-820-6879, ,Stignatiusloyolami@archtoronto.org,www.stignatiusloyolami.archtoronto.org,2300,Burnhamthorpe Rd W,L5L 3T6, , ,2022/05/25 00:00:00+00,South Common CN,8, ,11834000
-79.64323718,43.58532125,158,3288,National Bank of Canada,10 to 19,522111,Finance,Personal and Commercial Banking Industry,905-270-9660,905-270-1880, ,succrsale03241@nbc.ca/ gtawest60281@nbc.ca,www.nbc.ca,350,Burnhamthorpe Rd W,L5B 3J1, ,100&601,2022/07/05 00:00:00+00,DT Core,7, ,5383100
-79.64323718,43.58532125,159,3292,Century 21 Innovative Realty Inc.,1 to 4,531210,Real Estate,Offices of Real Estate Agents & Brokers,905-270-8100,416-298-8303, ,Ibrahim.farooqui@centry21.ca,www.c21innovativerealty.com,350,Burnhamthorpe Rd W,L5B 3J1, ,127B,2022/07/05 00:00:00+00,DT Core,7, ,5383100
-79.64323718,43.58532125,160,3294,Sahaydakivsky  Roman Barrister & Solicitor,1 to 4,541110,Professional,Offices of Lawyers,905-270-4829,905-270-4906, ,law@romansky.ca,www.romansky.ca,350,Burnhamthorpe Rd W,L5B 3J1, ,120A,2022/07/05 00:00:00+00,DT Core,7, ,5383100
-79.64323718,43.58532125,161,3295,Alioli Ristorante,20 to 49,722511,Accommodation,Full-service restaurants,905-281-1122,905-281-1997, ,info@alioli.com,www.alioli.com,350,Burnhamthorpe Rd W,L5B 3J1, ,123,2022/07/21 00:00:00+00,DT Core,7, ,5383100
-79.64323718,43.58532125,162,3297,Dr. William Rodriguez Dentistry Professional Corp.,5 to 9,621210,Health Care,Offices of Dentists,905-277-3088, , ,thesmilecentre@ymail.com,www.thesmilecentre.com,350,Burnhamthorpe Rd W,L5B 3J1, ,125,2022/07/05 00:00:00+00,DT Core,7, ,5383100
-79.64149884,43.59959837,163,3303,Bentley  Dr. Lisa-Dentist,10 to 19,621210,Health Care,Offices of Dentists,905-277-5151,905-277-8343,18882871346,drlisab.dentistry@bellnet.ca,www.lisabentleydentist.com,4310,Sherwoodtowne Blvd,L4Z 4C4, ,301,2022/08/03 00:00:00+00,DT Core,4, ,3602200
-79.64323718,43.58532125,164,3304,Richardson GMP Ltd.,10 to 19,523930,Finance,Investment Advice,905-566-7735,905-615-5653,1-866-803-7735,Jason.Darling@RichardsonGMP.com,www.richardsongmp.com,350,Burnhamthorpe Rd W,L5B 3J1, ,304,2019/06/07 00:00:00+00,DT Core,7, ,5383100
-79.64323718,43.58532125,165,3305,C G C Inc.,50 to 99,327420,Manufacturing,Gypsum Product Manufacturing,905-803-5600,905-803-5688, , ,www.cgcinc.com,350,Burnhamthorpe Rd W,L5B 3J1, ,500,2019/06/07 00:00:00+00,DT Core,7, ,5383100
-79.64149884,43.59959837,166,3306,Realty Executives Plus Ltd.,50 to 99,531210,Real Estate,Offices of Real Estate Agents & Brokers,905-278-7400,905-848-1918, , ,www.realtyexecutives.com,4310,Sherwoodtowne Blvd,L4Z 4C4, ,303,2022/08/03 00:00:00+00,DT Core,4, ,3602200
-79.64149884,43.59959837,167,3307,Bearing Capital Partners,1 to 4,523930,Finance,Investment Advice,905-279-5849,905-279-5859, ,gmcmichael@bearingcaptial.ca,www.bearingcapital.ca,4310,Sherwoodtowne Blvd,L4Z 4C4, ,400,2022/08/03 00:00:00+00,DT Core,4, ,3602200
-79.64149884,43.59959837,168,3308,Anjappar South Indian Cuisine,10 to 19,722511,Accommodation,Full-service restaurants,905-272-2232, , , ,www.anjappercanada.com,4310,Sherwoodtowne Blvd,L4Z 4C4, ,1,2022/08/03 00:00:00+00,DT Core,4, ,3602200
-79.64323718,43.58532125,169,3311,Prophix Software Inc.,100 to 299,443144,Retail,Computer and software stores,905-279-8711,905-279-2232,1-800-387-5915,admin@prophix.com,www.prophix.com,350,Burnhamthorpe Rd W,L5B 3J1, ,900  1000,2022/07/05 00:00:00+00,DT Core,7, ,5383100
-79.63609212,43.5918369,170,3315,Knowledge First Financial,100 to 299,523990,Finance,All Other Financial Investment Activities,905-270-8777,1-877-326-8724,1-866-701-7001,contact@kff.ca,www.knowledgefirstfinancial.ca,50,Burnhamthorpe Rd W,L5B 4A5, ,110&1000,2019/12/12 00:00:00+00,DT Core,7, ,6076200
-79.63609212,43.5918369,171,3317,Kimberly-Clark Inc.,50 to 99,551114,Management,Head Offices,905-277-6500,905-277-6508, , ,www.kimberly-clark.com,50,Burnhamthorpe Rd W,L5B 4A5, ,1402&120,2019/06/07 00:00:00+00,DT Core,7, ,6076200
-79.63609212,43.5918369,172,3323,Synergie Hunt International Inc.,5 to 9,561320,Administrative,Temporary Help Services,905-273-3221,905-273-6487, ,mississauga@hunt.ca,www.hunt.ca,50,Burnhamthorpe Rd W,L5B 4A5, ,204,2019/12/12 00:00:00+00,DT Core,7, ,6076200
